label,HeightWidthRatio,MajorMinorRatio,BoundingBoxOccupancy,MaxStdXZ,HHmaxRatio,Height (mm),Distance (mm),P40
0,2.1818,2.2808,0.57122,127.4794,0.80591,1482.8804,885.9098,0.09693
0,2.6832,2.8642,0.49615,122.9756,0.91697,1687.2242,891.5548,0.13328
0,2.5545,2.9204,0.52326,121.232,0.89029,1638.1269,861.2398,0.15123
0,2.549,3.0027,0.5118,121.534,0.88047,1620.0672,857.1941,0.15656
0,2.6699,3.1052,0.49102,123.7531,0.91384,1681.4733,872.0193,0.15006
0,2.6923,3.2188,0.61498,123.1935,0.80635,1483.6799,822.409,0.18124
0,3.1778,3.4215,0.53671,119.3159,0.92324,1698.7548,862.9753,0.15968
0,2.8,3.154,0.61808,129.5298,0.81355,1496.9373,829.6014,0.16629
0,2.4854,2.9458,0.53421,131.4757,0.81873,1506.4633,827.5701,0.1723
0,2.4434,2.8943,0.52943,132.6778,0.82076,1510.1947,822.4114,0.16897
0,2.3545,3.162,0.49807,126.5524,0.80628,1483.5573,815.2414,0.17956
0,2.6429,3.3602,0.5485,118.2353,0.80322,1477.9332,807.6238,0.17519
0,2.4528,2.8335,0.5443,124.3111,0.80642,1483.8217,813.4658,0.16012
0,2.9222,3.2699,0.59704,114.3338,0.80074,1473.3652,809.5971,0.16219
0,2.7143,3.1021,0.59138,121.3668,0.82543,1518.8,828.3439,0.15043
0,2.5377,2.8593,0.57256,123.6143,0.82721,1522.0711,798.5993,0.17763
0,2.7404,3.0314,0.56414,119.111,0.86328,1588.4366,811.1144,0.18109
0,2.7358,3.0079,0.56916,121.1595,0.87358,1607.3835,826.4728,0.17478
0,2.5138,3.0053,0.57169,115.6566,0.8267,1521.1369,798.8615,0.19088
0,2.7778,3.4729,0.59563,102.3196,0.8196,1508.0677,774.5052,0.22293
0,2.5273,3.2409,0.54729,109.0534,0.82568,1519.244,777.237,0.22275
0,2.6786,3.3617,0.50167,110.088,0.87587,1611.5947,810.7408,0.21215
0,2.5676,3.2974,0.49211,116.6628,0.82774,1523.0355,805.7779,0.20054
0,2.5351,3.2872,0.44907,122.4119,0.81972,1508.2827,824.2291,0.17986
0,2.8306,3.5609,0.54648,126.0554,0.95268,1752.9362,918.4339,0.19294
0,2.9833,3.5731,0.5459,125.55,0.95988,1766.1781,923.8951,0.18463
0,3.271,3.721,0.61746,123.8035,0.96082,1767.9095,930.1113,0.17562
0,3.2385,3.6991,0.60891,125.1845,0.94145,1732.2624,915.5642,0.18289
0,3.451,3.7085,0.64163,122.6509,0.96513,1775.8318,929.1408,0.16838
0,3.2364,3.695,0.6,123.4488,0.93595,1722.1491,914.7416,0.18131
0,2.9754,3.8545,0.52138,122.263,0.94736,1743.1411,923.6687,0.18172
0,3.3611,4.0199,0.57803,116.7411,0.9576,1761.9929,932.6468,0.18252
0,3.177,3.9518,0.54308,114.5007,0.95879,1764.1796,954.8132,0.16763
0,3.3611,4.1478,0.56586,112.2824,0.93609,1722.4069,941.3435,0.18238
0,3.4151,4.092,0.59455,112.2602,0.93949,1728.6653,937.1318,0.17761
0,3.5631,4.0829,0.59215,109.5962,0.9478,1743.9474,955.9201,0.15918
0,3.4623,3.8827,0.55833,107.8128,0.93124,1713.4725,977.6607,0.12528
0,3.2545,3.7404,0.55536,108.4116,0.93271,1716.1908,978.9824,0.10805
0,3.2162,3.6804,0.57135,110.4846,0.92687,1705.445,968.7149,0.11347
0,3.1739,3.5763,0.58764,115.6102,0.91844,1689.9288,936.1946,0.14007
0,3.0171,3.4852,0.61463,119.4796,0.9107,1675.6873,917.0474,0.15363
0,2.84,3.301,0.57404,126.3528,0.90984,1674.104,923.1617,0.14812
0,2.7752,3.153,0.55556,132.6215,0.91271,1679.3851,914.6053,0.15251
0,2.6565,2.9555,0.57079,140.9672,0.90018,1656.339,915.9114,0.15195
0,2.6429,2.7733,0.61102,145.6274,0.88488,1628.1721,923.4581,0.13715
0,2.6462,2.6593,0.5826,152.9322,0.87925,1617.8279,915.0106,0.14201
0,2.6563,2.5799,0.60446,157.8071,0.86348,1588.8071,907.0648,0.14514
0,2.5802,2.5037,0.59501,162.0536,0.86178,1585.6676,904.5789,0.14222
0,2.4586,2.4149,0.6012,166.0187,0.85167,1567.0738,893.1163,0.14476
0,2.4265,2.3909,0.58801,169.9384,0.83592,1538.0913,881.8063,0.15169
0,2.2867,2.3656,0.56889,174.059,0.82001,1508.8251,864.8841,0.16085
0,2.1554,2.2238,0.55564,181.4728,0.80985,1490.1307,864.8013,0.15244
0,2.0811,2.12,0.56292,184.5005,0.7982,1468.6811,868.2211,0.14092
0,2.1216,2.1194,0.55689,188.6524,0.78903,1451.8234,850.5573,0.15224
0,2.0533,2.104,0.56188,192.7041,0.77093,1418.5101,838.177,0.15952
0,1.865,2.0522,0.51271,196.4372,0.76777,1412.7018,830.5994,0.1598
0,1.6833,2.0264,0.4637,201.5555,0.76245,1402.9166,825.7058,0.15979
0,1.7857,1.9867,0.49411,202.247,0.74849,1377.2269,819.2812,0.15906
0,1.716,1.9017,0.49086,204.6283,0.74394,1368.8517,834.5699,0.13863
0,1.6919,1.8909,0.48791,206.108,0.74194,1365.1746,811.2759,0.15478
0,1.7914,1.8621,0.49651,206.7497,0.73736,1356.7342,806.704,0.15255
0,1.7716,1.7679,0.4974,205.4143,0.73026,1343.6856,813.7828,0.14192
0,1.7378,1.7373,0.48258,206.0105,0.7325,1347.7936,815.8748,0.13172
0,1.5926,1.6088,0.49813,212.6914,0.73468,1351.8101,860.4219,0.069404
0,1.7256,1.6918,0.45107,214.8418,0.72354,1331.3058,852.3089,0.076188
0,1.3333,1.2831,0.61592,204.2196,0.7225,1329.3945,889.9325,0.010092
0,1.3355,1.2583,0.61469,204.0054,0.71399,1313.734,885.7782,0.0090684
0,1.6382,1.4738,0.52735,196.2461,0.71888,1322.7404,837.7458,0.070845
0,1.6623,1.4731,0.51933,195.0934,0.70675,1300.425,825.039,0.077681
0,1.6623,1.4917,0.51439,192.9294,0.70335,1294.1604,820.1898,0.082171
0,1.7351,1.5522,0.49596,190.6753,0.68796,1265.8416,807.8558,0.094542
0,1.7237,1.5395,0.48503,190.2965,0.68317,1257.0289,800.2673,0.094119
0,1.74,1.5448,0.49119,189.6179,0.68398,1258.5319,788.5036,0.1013
0,1.6275,1.4588,0.49211,191.1252,0.67747,1246.5441,787.0503,0.093663
0,1.6913,1.4874,0.4914,189.8105,0.66952,1231.9154,770.0445,0.1046
0,1.5329,1.4099,0.50847,191.6117,0.66271,1219.38,772.211,0.093403
0,1.4819,1.4375,0.43961,190.9608,0.65428,1203.8753,755.2704,0.10339
0,1.5,1.3868,0.49064,189.7756,0.64838,1193.023,753.6003,0.092644
0,1.0774,1.1334,0.58072,200.9417,0.63873,1175.2618,804.8506,0.0034593
0,1.5321,1.4319,0.45312,185.7127,0.63249,1163.7846,723.4636,0.10702
0,1.5556,1.4555,0.46073,183.8138,0.62927,1157.8487,711.1891,0.11259
0,1.4968,1.4897,0.44949,180.9824,0.61825,1137.5833,697.812,0.11975
0,1.4259,1.4268,0.42895,179.7949,0.61321,1128.3046,700.8246,0.10715
0,1.3879,1.4749,0.42392,178.0761,0.60876,1120.1229,683.0951,0.11893
0,1.3354,1.3683,0.46233,179.5315,0.60727,1117.3779,688.8369,0.097061
0,1.4968,1.5174,0.43807,176.8602,0.60858,1119.7866,657.6266,0.12874
0,1.4551,1.4715,0.43674,178.1665,0.60881,1120.2191,657.3719,0.1222
0,1.4367,1.5046,0.42628,178.4297,0.59907,1102.2912,646.9791,0.12761
0,1.4304,1.5292,0.41839,178.5064,0.60553,1114.177,642.338,0.12791
0,1.4051,1.5273,0.4141,179.7376,0.59524,1095.2383,634.6027,0.13129
0,1.275,1.4512,0.41893,182.0935,0.5922,1089.6414,641.8835,0.10823
0,1.3889,1.5497,0.37901,183.017,0.6006,1105.0971,624.4712,0.13131
0,1.3373,1.5477,0.36481,185.8778,0.60074,1105.3526,622.92,0.12437
0,1.3253,1.54,0.36372,189.6205,0.59546,1095.6498,616.3221,0.12836
0,0.90588,1.2618,0.43908,192.1864,0.59826,1100.7905,670.6089,0.012527
0,1.1792,1.4983,0.36039,196.1468,0.59848,1101.2083,618.3297,0.114
0,1.2529,1.5347,0.33339,198.5613,0.59433,1093.5642,608.5466,0.1236
0,1.1477,1.554,0.35078,202.36,0.59376,1092.5168,612.5219,0.11651
0,1.1356,1.5787,0.34744,205.1036,0.58099,1069.0228,608.662,0.11666
0,1.1215,1.5996,0.34178,209.7641,0.5971,1098.6644,610.0389,0.11467
0,1.0973,1.6467,0.33881,214.3934,0.6014,1106.5752,607.9799,0.11742
0,1.0645,1.6683,0.34482,218.3744,0.58882,1083.4207,608.8883,0.11324
0,1.0579,1.7065,0.33737,224.4439,0.59315,1091.3876,606.5278,0.11697
0,1.0359,1.7249,0.33052,231.5215,0.59326,1091.5902,604.2942,0.11414
0,1.01,1.7575,0.32059,238.4311,0.59567,1096.0329,599.0246,0.11696
0,0.97115,1.7834,0.31412,245.9985,0.58978,1085.2023,595.7301,0.11759
0,1.0337,1.8028,0.29573,254.3622,0.59092,1087.2883,588.7306,0.12159
0,0.98624,1.8368,0.28425,263.5792,0.58192,1070.7354,581.6531,0.12865
0,0.9,1.9017,0.30358,275.6549,0.57843,1064.3062,583.4363,0.11971
0,0.827,1.9476,0.28722,287.0795,0.56929,1047.5023,579.2773,0.11752
0,0.7197,2.1627,0.27456,325.3215,0.56272,1035.4088,572.8935,0.11327
0,0.71587,2.1423,0.2619,331.7896,0.5622,1034.4565,573.0374,0.11112
0,0.7037,2.2168,0.27384,349.0812,0.55839,1027.4461,574.1299,0.10443
0,0.74539,2.2251,0.26221,360.4952,0.55199,1015.6578,568.5207,0.10945
0,0.71747,2.2941,0.2743,368.3924,0.55,1011.9912,569.3263,0.11039
0,0.74721,2.1303,0.25985,363.1673,0.54177,996.8539,561.8181,0.12278
0,0.74436,2.2218,0.26601,379.0602,0.53394,982.4489,564.2175,0.11649
0,0.69202,2.3473,0.28129,377.307,0.52977,974.7838,568.5904,0.10316
0,0.74525,2.1961,0.26748,386.6337,0.52392,964.0189,556.0156,0.12373
0,0.73684,2.1958,0.25992,387.1541,0.51925,955.4255,551.9779,0.12619
0,0.73485,2.0882,0.25982,383.1886,0.5135,944.841,543.787,0.13549
0,0.46067,3.8552,0.34981,409.4468,0.50915,936.8314,594.7561,0.0065286
0,0.40672,4.1416,0.38392,420.9996,0.50379,926.9811,591.5671,0
0,0.39033,4.2961,0.3931,426.0394,0.49023,902.0191,586.6864,0
0,0.60947,2.9547,0.45016,258.8885,0.48609,894.4142,584.0765,0
0,0.59649,3.0777,0.44318,263.8628,0.48259,887.9716,581.9023,0
0,0.54857,3.1894,0.45411,270.5922,0.47322,870.7221,579.127,0
0,0.49721,3.3329,0.48233,278.552,0.46303,851.9811,576.8134,0
0,0.31734,5.0073,0.40625,405.5657,0.46054,847.4006,560.9557,0
0,0.3209,5.0544,0.40884,402.7533,0.45701,840.8907,558.8075,0.00042449
0,0.41327,3.8284,0.49843,301.223,0.44665,821.8307,566.2273,0
0,0.29562,5.2291,0.42435,400.8894,0.44311,815.3138,556.5236,0
0,0.35023,4.2586,0.5097,325.663,0.43091,792.8806,562.327,0
0,0.28261,5.495,0.44602,407.227,0.43016,791.5026,554.9637,0
0,0.27536,5.5516,0.45476,400.4875,0.42065,774.0024,554.1854,0
0,0.27857,5.5095,0.42715,387.4027,0.41373,761.2664,555.2213,0
0,0.25267,5.9925,0.48419,409.2067,0.40973,753.901,554.8533,0
0,0.24735,6.2533,0.49783,419.6176,0.40995,754.3087,553.2834,0
0,0.23958,6.5576,0.50025,431.2607,0.40374,742.8794,552.9234,0
0,0.22837,6.7464,0.5367,445.6896,0.39436,725.6314,552.3265,0
0,0.23024,6.8089,0.52675,451.0551,0.39755,731.5002,552.4727,0
0,0.22184,6.8895,0.53956,460.2257,0.39103,719.5001,552.3911,0
0,0.21284,7.0641,0.54322,461.1221,0.38529,708.9337,549.5485,0
0,0.2089,7.1597,0.55743,460.542,0.37756,694.7195,547.6106,0
0,0.20539,7.2161,0.54976,464.4,0.37895,697.2669,546.643,0
0,0.20067,7.3532,0.54961,468.9701,0.37316,686.6075,545.6866,0
0,0.19142,7.5255,0.54512,465.1348,0.37066,682.0229,541.8458,0
0,0.19205,7.7152,0.52957,464.4184,0.37162,683.7809,538.9989,0
0,0.18937,7.8206,0.52113,456.0463,0.36965,680.1541,535.7079,0
0,0.18447,7.9493,0.49469,459.2311,0.36938,679.6679,534.0114,0
0,0.18361,7.8887,0.49602,451.0809,0.36807,677.2514,532.5177,0
0,0.18605,7.8398,0.50018,451.0015,0.36714,675.5412,532.636,0
0,0.18361,7.8266,0.4959,455.3503,0.36459,670.8372,533.2665,0
0,0.18301,8.0231,0.49568,457.8592,0.36341,668.6786,532.5256,0
0,0.17974,7.8594,0.49863,451.4694,0.36179,665.6944,532.7097,0
0,0.17857,7.8453,0.49516,454.3189,0.36144,665.0483,532.9758,0
0,0.18333,7.8078,0.50939,456.9508,0.36144,665.0483,533.212,0
0,0.18033,7.9161,0.50224,456.7594,0.36346,668.7707,532.8656,0
0,0.18212,8.0287,0.49007,436.8902,0.362,666.0827,530.3404,0
0,0.18212,7.6691,0.49368,444.0815,0.36498,671.555,532.1151,0
0,0.18333,8.02,0.49667,444.0397,0.36165,665.4403,530.7633,0
0,0.18792,7.9739,0.48772,440.1025,0.36384,669.4702,530.2988,0
0,0.17915,7.9197,0.49032,452.6999,0.36144,665.0483,532.4785,0
0,0.18092,7.9398,0.49701,453.2316,0.36421,670.1444,532.0287,0
0,0.17974,7.992,0.49964,462.2613,0.364,669.7524,533.3516,0
0,0.18301,8.007,0.48996,457.0476,0.36459,670.8372,532.3624,0
0,0.18033,8.0721,0.48984,447.8544,0.364,669.7524,530.6296,0
0,0.17857,8.1563,0.48719,452.0405,0.36257,667.1197,531.7149,0
0,0.18333,7.9917,0.50176,451.5305,0.36221,666.4709,531.792,0
0,0.18212,7.9116,0.49976,451.6598,0.36144,665.0483,531.9325,0
0,5.3333,5.975,0.65495,125.771,0.95705,1760.9696,1162.0652,0
0,3.6452,4.442,0.64944,113.7073,0.88499,1628.3751,1123.4954,0
0,4.3667,4.8152,0.67837,102.94,0.95832,1763.3156,1179.8068,0
0,3.5676,4.1993,0.65377,109.4359,0.9592,1764.9214,1192.8738,0
0,3.55,3.8144,0.6537,105.0037,0.9925,1826.195,1188.2508,0
0,2.9778,3.4282,0.67579,100.4886,0.95904,1764.6359,1181.585,0
0,2.8723,3.0856,0.7182,102.2508,0.95966,1765.7712,1172.7283,0
0,2.6275,2.7841,0.72695,111.0501,0.97453,1793.1274,1167.6365,0
0,2.4727,2.6075,0.71176,100.0476,0.95965,1765.7617,1165.0941,0
0,2.2542,2.2996,0.72219,105.6691,0.95109,1750.0092,1150.3895,0
0,2.0615,2.1288,0.71952,111.0732,0.94823,1744.7502,1154.5289,0
0,2.0455,2.0222,0.7284,110.3133,0.96749,1780.1828,1158.0882,0
0,1.9178,1.8995,0.67339,117.5288,0.96202,1770.1098,1156.4555,0
0,1.7867,1.7961,0.6992,123.1728,0.96421,1774.1497,1152.6088,0
0,1.8026,1.7701,0.70121,127.222,0.94599,1740.6291,1155.5939,0
0,1.6962,1.7198,0.68175,126.876,0.96039,1767.1214,1156.8986,0
0,1.679,1.6667,0.67148,136.356,0.94999,1747.9787,1157.3023,0
0,1.6951,1.6652,0.65038,137.8621,0.95606,1759.1455,1161.6614,0
0,1.6463,1.639,0.66893,134.3497,0.95448,1756.2453,1162.5489,0
0,1.631,1.6133,0.66084,140.4299,0.95806,1762.8325,1159.1965,0
0,1.6429,1.6337,0.64933,139.0075,0.9378,1725.5548,1162.0984,0
0,1.6429,1.6108,0.66486,142.657,0.94332,1735.7117,1157.9952,0
0,1.6429,1.608,0.65847,139.6018,0.93924,1728.2074,1159.8989,0
0,1.6627,1.6126,0.66571,139.226,0.93313,1716.9549,1155.8611,0
0,1.6627,1.6118,0.67601,139.1168,0.95053,1748.9681,1157.0405,0
0,1.6867,1.6023,0.67504,140.2033,0.95636,1759.6977,1151.893,0
0,1.6235,1.5775,0.6734,140.2337,0.95922,1764.9624,1151.9552,0
0,1.6988,1.5991,0.68743,139.2344,0.94408,1737.1016,1148.2831,0
0,1.6235,1.5869,0.68252,138.0967,0.92682,1705.3474,1147.4184,0
0,1.6588,1.5989,0.68369,136.3544,0.94149,1732.3385,1145.2231,0
0,1.6941,1.6254,0.67835,133.8975,0.937,1724.082,1150.4985,0
0,1.6977,1.6309,0.67864,134.7885,0.93529,1720.9409,1156.3665,0
0,1.7011,1.6715,0.68849,135.2843,0.95046,1748.8545,1165.3909,0
0,1.7011,1.6807,0.702,137.2019,0.95046,1748.8545,1160.8744,0
0,1.6966,1.6918,0.69149,134.6347,0.9625,1771.003,1165.2717,0
0,1.6593,1.7173,0.68474,133.2686,0.96987,1784.5582,1166.9736,0
0,1.6667,1.7024,0.65529,131.2385,0.98856,1818.9468,1164.2804,0
0,1.6526,1.6946,0.63393,129.8077,0.97053,1785.773,1162.5402,0
0,1.8804,1.8171,0.60581,126.9589,0.96025,1766.8533,1159.6219,0
0,1.8925,1.8378,0.58853,125.6496,0.96227,1770.5805,1158.0141,0
0,2.0879,1.9533,0.57611,124.3166,0.95894,1764.4492,1147.6919,0
0,2.2111,2.017,0.55779,122.0165,0.96789,1780.9222,1138.2548,0.0036036
0,2.6818,2.3934,0.50164,120.7076,0.96745,1780.1024,1101.0383,0.036475
0,2.7111,2.6761,0.50073,124.9783,0.96765,1780.4753,1071.9347,0.064569
0,2.7191,2.7932,0.52939,129.6084,0.95763,1762.048,1043.8817,0.083494
0,2.48,2.9194,0.47238,132.4667,0.97519,1794.3428,1031.291,0.097909
0,2.4554,3.0091,0.46367,136.5081,0.95967,1765.7881,1018.1392,0.096521
0,2.5729,2.8172,0.48878,136.1241,0.95867,1763.9615,1032.0416,0.077912
0,2.4327,2.9583,0.45322,143.8265,0.9536,1754.6184,1014.7078,0.099958
0,2.5876,2.9047,0.46827,142.6093,0.95631,1759.6183,1024.2285,0.085607
0,2.3551,2.9574,0.43109,147.0479,0.95269,1752.9408,1014.1817,0.096438
0,2.4381,3.0314,0.44963,152.8236,0.97794,1799.4076,996.0448,0.11642
0,2.5437,2.9828,0.43634,146.667,0.9476,1743.5922,1001.4028,0.10149
0,2.7158,2.8513,0.48625,141.4851,0.95517,1757.5159,1019.178,0.086172
0,2.766,2.8927,0.49902,142.3925,0.96726,1779.7591,995.7876,0.096835
0,2.8022,2.8485,0.55109,140.3468,0.94903,1746.207,992.5011,0.095793
0,2.6869,2.8866,0.52039,138.4956,0.95242,1752.4486,986.6612,0.09873
0,2.7813,2.9258,0.53667,133.1214,0.94815,1744.5986,982.9062,0.093777
0,2.6837,2.7772,0.55494,133.2442,0.95019,1748.3506,991.3669,0.086206
0,2.7653,2.7032,0.55226,132.9851,0.95756,1761.9169,1004.3243,0.07943
0,2.6765,2.763,0.56737,135.9424,0.95285,1753.2472,970.2562,0.11342
0,2.6226,2.7609,0.55878,137.5728,0.95599,1759.0278,962.9589,0.12729
0,2.5321,2.7731,0.55112,137.1006,0.95637,1759.7239,955.926,0.13878
0,2.4561,2.8227,0.53481,137.2634,0.95665,1760.2286,949.5755,0.14604
0,2.3866,2.7847,0.50571,137.583,0.97582,1795.5145,958.5982,0.1389
0,2.2213,2.729,0.51016,138.1905,0.95183,1751.3582,969.3403,0.13162
0,2.3252,2.7804,0.48897,138.2369,0.95327,1754.0101,962.2118,0.13726
0,2.1984,2.6745,0.48722,139.4864,0.95703,1760.9321,980.0474,0.11979
0,2.3902,2.8244,0.47929,137.2107,0.95477,1756.7825,969.2711,0.13409
0,2.3577,2.7269,0.48119,138.2067,0.95232,1752.2705,980.4625,0.11769
0,2.3952,2.8737,0.48194,155.6183,0.95547,1758.0583,955.99,0.1413
0,2.5207,2.9098,0.48254,158.2616,0.95567,1758.4401,965.8183,0.12932
0,2.525,3.0568,0.50325,172.9065,0.95417,1755.6783,945.6507,0.1463
0,1.9563,3.0234,0.38281,196.0822,0.95769,1762.1416,918.7472,0.17245
0,2.6581,3.0446,0.51156,173.5854,0.9548,1756.8255,948.3742,0.14145
0,2.7043,3.1508,0.52096,171.2959,0.93168,1714.2889,945.04,0.14357
0,2.7544,3.0819,0.51492,162.0569,0.95722,1761.2815,961.3006,0.12967
0,2.7857,3.1377,0.53114,158.61,0.93997,1729.5395,956.052,0.13303
0,2.3139,3.1561,0.43941,157.9037,0.94355,1736.1401,939.0683,0.15171
0,3.0094,3.2041,0.54321,140.2384,0.94728,1742.9972,976.293,0.11803
0,3.0571,3.3367,0.54861,133.2932,0.94781,1743.9727,980.0018,0.12082
0,3.1238,3.4249,0.54149,123.6939,0.96602,1777.4707,986.9812,0.11985
0,3.0294,3.2864,0.57196,107.275,0.95534,1757.8227,1012.3275,0.09336
0,3.2647,3.6307,0.55037,103.932,0.97831,1800.0996,996.1667,0.11619
0,3.35,3.7039,0.55994,101.4538,0.97897,1801.3008,998.7415,0.11414
0,3.4141,3.7426,0.56643,100.8428,0.98768,1817.3403,999.8649,0.11449
0,3.3939,3.8087,0.57561,99.7956,0.97025,1785.2612,996.8301,0.11443
0,3.5729,3.859,0.58163,98.1263,0.98578,1813.8407,995.9536,0.11377
0,2.4676,3.9104,0.42645,110.4517,0.97663,1796.994,947.6609,0.15694
0,2.5328,3.9705,0.43686,111.4852,0.98956,1820.7854,934.1534,0.1707
0,3.6702,4.054,0.6271,99.488,0.98588,1814.0187,951.7472,0.14722
0,3.7419,4.1224,0.65564,100.9062,0.99167,1824.6677,933.7839,0.16603
0,3.5054,3.7697,0.69342,104.8917,0.97497,1793.9489,950.6713,0.14018
0,3.3019,3.8516,0.61792,112.1031,0.98427,1811.0494,898.3458,0.19184
0,2.6439,3.4852,0.50449,128.0014,0.97838,1800.2157,886.1628,0.20184
0,2.6385,3.2375,0.51765,134.7113,0.96062,1767.5403,894.7343,0.18907
0,1.8247,2.8428,0.34137,157.3075,0.99354,1828.1056,897.3316,0.18734
0,2.3311,2.6404,0.43864,157.8489,0.96797,1781.0598,936.4864,0.14207
0,2.2581,2.6327,0.42944,162.8688,0.95818,1763.0581,918.7269,0.16157
0,2.0353,2.3004,0.38563,178.5375,0.95902,1764.6013,942.1594,0.13226
0,1.9016,2.2422,0.37147,190.2989,0.94039,1730.3221,919.6281,0.15395
0,1.6995,2.0925,0.34476,204.6504,0.9441,1737.1455,910.9831,0.15672
0,1.7527,2.0365,0.39204,200.1031,0.94534,1739.4236,932.7275,0.13503
0,1.6667,1.9865,0.35179,214.6206,0.93326,1717.1893,902.9754,0.16276
0,1.7423,1.9363,0.37931,210.2303,0.92483,1701.6847,917.4423,0.14249
0,1.7409,1.888,0.40135,214.3716,0.91893,1690.8245,914.0897,0.14381
0,1.7644,1.8489,0.41775,216.8413,0.91266,1679.2967,909.5894,0.13943
0,1.7513,1.8987,0.42547,222.0669,0.91535,1684.2407,902.2101,0.14988
0,1.6537,1.9627,0.39596,222.5889,0.90174,1659.1957,908.1472,0.14493
0,1.6316,1.9834,0.38517,221.6428,0.9052,1665.5607,908.9458,0.14448
0,1.8516,2.1021,0.4152,209.1823,0.9017,1659.1199,964.0777,0.084348
0,1.7789,2.1015,0.39019,206.4329,0.901,1657.8345,963.972,0.084723
0,1.6915,2.1949,0.37344,206.3336,0.90515,1665.4849,965.4461,0.08875
0,1.8827,2.1542,0.40974,197.7959,0.89507,1646.9234,965.269,0.08565
0,2.0241,2.1129,0.43945,193.1941,0.89612,1648.8622,970.4506,0.078332
0,1.6879,1.6451,0.54419,188.507,0.89992,1655.8616,1037.6552,0.0040193
0,1.6948,1.6312,0.55269,185.9794,0.88434,1627.1903,1033.2577,0.0024758
0,1.7124,1.6528,0.55358,183.1969,0.88601,1630.2498,1030.9925,0.0024785
0,1.7133,1.6471,0.57388,181.4193,0.87744,1614.4909,1020.6251,0.0016725
0,1.7055,1.6311,0.5946,179.2261,0.86658,1594.5152,1012.2534,0.0012028
0,1.6761,1.5619,0.61362,178.175,0.85498,1573.1611,1007.9158,0
0,1.7214,1.6095,0.612,174.3165,0.84054,1546.5866,990.1391,0.0014044
0,2.2015,1.9219,0.53483,168.5962,0.82957,1526.4135,931.0164,0.058225
0,2.2857,1.9872,0.54259,167.627,0.81332,1496.5067,851.0383,0.12918
0,2.2846,2.0618,0.56239,164.8511,0.78605,1446.3391,818.4849,0.14903
0,2.2835,2.0359,0.56872,165.5467,0.77432,1424.7557,797.5001,0.15478
0,2.1181,1.903,0.53997,161.4525,0.75649,1391.9467,836.198,0.079037
0,2.184,1.9797,0.5714,167.8982,0.73454,1351.5512,747.0681,0.17114
0,1.944,1.8289,0.55263,159.5241,0.70384,1295.0615,790.3409,0.084237
0,1.9055,1.8237,0.52183,157.2618,0.6896,1268.8704,769.8064,0.09147
0,1.1955,1.3596,0.64033,166.3446,0.67946,1250.203,821.1203,0
0,1.7836,1.8747,0.50831,158.0019,0.65543,1205.9982,675.3593,0.18625
0,1.7761,1.822,0.49338,155.7059,0.64858,1193.3808,670.0294,0.18043
0,1.7537,1.8161,0.49276,161.179,0.64269,1182.5556,645.6627,0.19173
0,1.7444,1.7747,0.45832,156.1547,0.63411,1166.7614,676.0236,0.13067
0,1.6397,1.6614,0.48454,162.2866,0.61945,1139.7796,631.1986,0.18285
0,1.5745,1.5788,0.43678,162.2565,0.61505,1131.6912,655.2946,0.1269
0,1.5,1.5153,0.43393,165.6967,0.60019,1104.3444,639.0312,0.13181
0,1.4897,1.492,0.45696,174.6451,0.60585,1114.7726,591.1578,0.19885
0,1.5,1.4801,0.42389,164.8969,0.59804,1100.3914,623.3164,0.1347
0,1.4685,1.4433,0.41122,163.2663,0.59127,1087.9396,620.2244,0.13005
0,1.449,1.4688,0.39076,163.797,0.5926,1090.3796,610.1574,0.13731
0,0.95302,1.0757,0.49849,174.729,0.58381,1074.2156,667.3791,0.016403
0,1.3974,1.4096,0.37146,166.7305,0.5908,1087.0664,611.5633,0.12539
0,1.3654,1.4262,0.36186,169.3814,0.59631,1097.2021,613.01,0.12716
0,1.3671,1.4466,0.35376,170.3968,0.60864,1119.9013,619.9409,0.12458
0,1.2563,1.3453,0.36847,174.0857,0.61528,1132.1064,640.5035,0.09308
0,1.3704,1.5386,0.3858,206.0335,0.62051,1141.7312,571.838,0.21247
0,0.88344,1.1601,0.46506,180.3879,0.61424,1130.2021,685.245,0.003756
0,1.2599,1.9617,0.3475,205.5372,0.62447,1149.0166,584.5919,0.19481
0,1.1538,2.0743,0.31927,215.9325,0.61892,1138.8141,573.0094,0.21009
0,1.1809,2.1027,0.33242,219.2228,0.61811,1137.3269,571.7776,0.20874
0,1.1925,2.1965,0.33697,228.31,0.62102,1142.672,565.9339,0.21798
0,1.0887,2.2203,0.30954,235.7687,0.61354,1128.9066,560.1338,0.21877
0,1.1989,2.1212,0.34547,232.4746,0.6092,1120.9217,565.4206,0.20451
0,1.0478,2.372,0.31114,256.5787,0.60349,1110.4208,538.7093,0.2417
0,1.1768,1.8014,0.32866,221.4386,0.60518,1113.5267,591.6105,0.14135
0,1.2056,1.804,0.32079,228.3924,0.59968,1103.4137,592.1055,0.13081
0,1.1475,1.8369,0.32839,236.985,0.5978,1099.9533,589.5127,0.12971
0,1.117,1.9069,0.32629,247.5052,0.58546,1077.2413,580.3334,0.13926
0,1.0253,1.8793,0.31721,256.1354,0.58601,1078.2599,586.7851,0.12055
0,0.97608,1.9216,0.30631,270.5282,0.57607,1059.9658,577.476,0.12688
0,0.9726,1.8959,0.29515,284.1242,0.57118,1050.9794,560.1309,0.15209
